# Volume injected (mL),pressure (bar)
1.487218956749999821e+00,9.953285160000001630e-01
1.487185623416666491e+00,9.891232260000001331e-01
1.487152290083333384e+00,9.973969460000001730e-01
1.487118956750000054e+00,9.891232260000001331e-01
1.487085623416666724e+00,9.953285160000001630e-01
1.487052290083333617e+00,9.953285160000001630e-01
1.487018956749999621e+00,9.973969460000001730e-01
1.486985623416666513e+00,9.932600860000000420e-01
1.486952290083333184e+00,9.953285160000001630e-01
1.486918956749999854e+00,9.953285160000001630e-01
1.486885623416666746e+00,9.953285160000001630e-01
1.486852290083333417e+00,9.953285160000001630e-01
1.486818956750000087e+00,9.953285160000001630e-01
1.486785623416666313e+00,9.953285160000001630e-01
1.486752290083332984e+00,9.932600860000000420e-01
1.486718956749999876e+00,9.953285160000001630e-01
1.486685623416666546e+00,9.953285160000001630e-01
1.486652290083333217e+00,9.911916560000001430e-01
1.486618956750000109e+00,9.973969460000001730e-01
1.486585623416666779e+00,9.953285160000001630e-01
1.486552290083333450e+00,9.891232260000001331e-01
1.486518956749999676e+00,9.911916560000001430e-01
1.486485623416666346e+00,9.953285160000001630e-01
1.486452290083333239e+00,9.953285160000001630e-01
1.486418956749999909e+00,9.953285160000001630e-01
1.486385623416666579e+00,9.973969460000001730e-01
1.486352290083333472e+00,9.973969460000001730e-01
1.486318956750000142e+00,9.891232260000001331e-01
1.486285623416666812e+00,9.953285160000001630e-01
1.486252290083333039e+00,9.973969460000001730e-01
1.486218956749999709e+00,9.953285160000001630e-01
1.486185623416666601e+00,9.953285160000001630e-01
1.486152290083333272e+00,9.866411099999999879e-01
1.486118956749999942e+00,9.953285160000001630e-01
1.486085623416666834e+00,9.953285160000001630e-01
1.486052290083333505e+00,9.973969460000001730e-01
1.486018956749999731e+00,9.891232260000001331e-01
1.485985623416666401e+00,9.932600860000000420e-01
1.485952290083333072e+00,1.001533806000000082e+00
1.485918956749999964e+00,9.932600860000000420e-01
1.485885623416666634e+00,9.953285160000001630e-01
1.485852290083333305e+00,9.953285160000001630e-01
1.485818956750000197e+00,9.953285160000001630e-01
1.485785623416666867e+00,9.973969460000001730e-01
1.485752290083333094e+00,9.953285160000001630e-01
1.485718956749999764e+00,9.911916560000001430e-01
1.485685623416666434e+00,9.973969460000001730e-01
1.485652290083333327e+00,9.973969460000001730e-01
1.485618956749999997e+00,9.953285160000001630e-01
1.485585623416666667e+00,9.932600860000000420e-01
1.485552290083333560e+00,9.953285160000001630e-01
1.485518956749999564e+00,9.953285160000001630e-01
1.485485623416666456e+00,9.953285160000001630e-01
1.485452290083333127e+00,9.953285160000001630e-01
1.485418956749999797e+00,9.891232260000001331e-01
1.485385623416666689e+00,9.973969460000001730e-01
1.485352290083333360e+00,9.953285160000001630e-01
1.485318956750000030e+00,9.953285160000001630e-01
1.485285623416666922e+00,9.891232260000001331e-01
1.485252290083332927e+00,9.932600860000000420e-01
1.485218956749999819e+00,9.973969460000001730e-01
1.485185623416666489e+00,9.932600860000000420e-01
1.485152290083333160e+00,9.891232260000001331e-01
1.485118956750000052e+00,9.932600860000000420e-01
1.485085623416666722e+00,9.953285160000001630e-01
1.485052290083333393e+00,9.891232260000001331e-01
1.485018956750000285e+00,9.911916560000001430e-01
1.484985623416666289e+00,9.891232260000001331e-01
1.484952290083333182e+00,9.973969460000001730e-01
1.484918956749999852e+00,9.973969460000001730e-01
1.484885623416666522e+00,9.953285160000001630e-01
1.484852290083333415e+00,9.891232260000001331e-01
1.484818956750000085e+00,9.953285160000001630e-01
1.484785623416666756e+00,9.911916560000001430e-01
1.484752290083332982e+00,9.953285160000001630e-01
1.484718956749999652e+00,9.973969460000001730e-01
1.484685623416666544e+00,9.953285160000001630e-01
1.484652290083333215e+00,9.891232260000001331e-01
1.484618956749999885e+00,9.953285160000001630e-01
1.484585623416666778e+00,9.866411099999999879e-01
1.484552290083333448e+00,9.866411099999999879e-01
1.484518956750000118e+00,9.891232260000001331e-01
1.484485623416666344e+00,9.953285160000001630e-01
1.484452290083333015e+00,9.911916560000001430e-01
1.484418956749999907e+00,9.953285160000001630e-01
1.484385623416666578e+00,9.891232260000001331e-01
1.484352290083333248e+00,9.891232260000001331e-01
1.484318956750000140e+00,9.953285160000001630e-01
1.484285623416666811e+00,9.891232260000001331e-01
1.484252290083333481e+00,9.911916560000001430e-01
1.484218956749999707e+00,9.891232260000001331e-01
1.484185623416666377e+00,9.932600860000000420e-01
1.484152290083333270e+00,9.953285160000001630e-01
1.484118956749999940e+00,9.911916560000001430e-01
1.484085623416666611e+00,9.891232260000001331e-01
1.484052290083333503e+00,9.953285160000001630e-01
1.484018956750000173e+00,9.891232260000001331e-01
1.483985623416666400e+00,9.911916560000001430e-01
1.483952290083333070e+00,9.953285160000001630e-01
1.483918956749999740e+00,9.891232260000001331e-01
1.483885623416666633e+00,9.953285160000001630e-01
1.483852290083333303e+00,9.891232260000001331e-01
1.483818956749999973e+00,9.891232260000001331e-01
1.483785623416666866e+00,9.891232260000001331e-01
1.483752290083333536e+00,9.911916560000001430e-01
1.483718956749999762e+00,9.891232260000001331e-01
1.483685623416666433e+00,9.932600860000000420e-01
1.483652290083333103e+00,9.866411099999999879e-01
1.483618956749999995e+00,9.866411099999999879e-01
1.483585623416666666e+00,9.911916560000001430e-01
1.483552290083333336e+00,9.891232260000001331e-01
1.483518956750000228e+00,9.911916560000001430e-01
1.483485623416666233e+00,9.891232260000001331e-01
1.483452290083333125e+00,9.932600860000000420e-01
1.483418956749999795e+00,9.891232260000001331e-01
1.483385623416666466e+00,9.911916560000001430e-01
1.483352290083333358e+00,9.953285160000001630e-01
1.483318956750000028e+00,9.911916560000001430e-01
1.483285623416666699e+00,9.891232260000001331e-01
1.483252290083333591e+00,9.911916560000001430e-01
1.483218956749999595e+00,9.911916560000001430e-01
1.483185623416666488e+00,9.891232260000001331e-01
1.483152290083333158e+00,9.891232260000001331e-01
1.483118956749999828e+00,9.953285160000001630e-01
1.483085623416666721e+00,9.891232260000001331e-01
1.483052290083333391e+00,9.891232260000001331e-01
1.483018956750000061e+00,9.866411099999999879e-01
1.482985623416666954e+00,9.891232260000001331e-01
1.482952290083332958e+00,9.891232260000001331e-01
1.482918956749999850e+00,9.953285160000001630e-01
1.482885623416666521e+00,9.953285160000001630e-01
1.482852290083333191e+00,9.953285160000001630e-01
1.482818956750000083e+00,9.891232260000001331e-01
1.482785623416666754e+00,9.891232260000001331e-01
1.482752290083333424e+00,9.891232260000001331e-01
1.482718956749999650e+00,9.953285160000001630e-01
1.482685623416666321e+00,9.953285160000001630e-01
1.482652290083333213e+00,9.932600860000000420e-01
1.482618956749999883e+00,9.911916560000001430e-01
1.482585623416666554e+00,9.891232260000001331e-01
1.482552290083333446e+00,9.891232260000001331e-01
1.482518956750000116e+00,9.891232260000001331e-01
1.482485623416666787e+00,9.866411099999999879e-01
1.482452290083333013e+00,9.891232260000001331e-01
1.482418956749999683e+00,9.891232260000001331e-01
1.482385623416666576e+00,9.891232260000001331e-01
1.482352290083333246e+00,9.911916560000001430e-01
1.482318956749999916e+00,9.891232260000001331e-01
1.482285623416666809e+00,9.866411099999999879e-01
1.482252290083333479e+00,9.866411099999999879e-01
1.482218956749999705e+00,9.932600860000000420e-01
1.482185623416666376e+00,9.891232260000001331e-01
1.482152290083333046e+00,9.891232260000001331e-01
1.482118956749999938e+00,9.891232260000001331e-01
1.482085623416666609e+00,9.891232260000001331e-01
1.482052290083333279e+00,9.911916560000001430e-01
1.482018956750000171e+00,9.953285160000001630e-01
1.481985623416666842e+00,9.891232260000001331e-01
1.481952290083333068e+00,9.891232260000001331e-01
1.481918956749999738e+00,9.891232260000001331e-01
1.481885623416666409e+00,9.891232260000001331e-01
1.481852290083333301e+00,9.866411099999999879e-01
1.481818956749999971e+00,9.891232260000001331e-01
1.481785623416666642e+00,9.891232260000001331e-01
1.481752290083333534e+00,9.953285160000001630e-01
1.481718956750000205e+00,9.891232260000001331e-01
1.481685623416666431e+00,9.891232260000001331e-01
1.481652290083333101e+00,9.891232260000001331e-01
1.481618956749999771e+00,9.911916560000001430e-01
1.481585623416666664e+00,9.953285160000001630e-01
1.481552290083333334e+00,9.891232260000001331e-01
1.481518956750000005e+00,9.866411099999999879e-01
1.481485623416666897e+00,9.891232260000001331e-01
1.481452290083332901e+00,9.911916560000001430e-01
1.481418956749999793e+00,9.891232260000001331e-01
1.481385623416666464e+00,9.866411099999999879e-01
1.481352290083333134e+00,9.891232260000001331e-01
1.481318956750000027e+00,9.891232260000001331e-01
1.481285623416666697e+00,9.891232260000001331e-01
1.481252290083333367e+00,9.891232260000001331e-01
1.481218956750000260e+00,9.891232260000001331e-01
1.481185623416666264e+00,9.891232260000001331e-01
1.481152290083333156e+00,9.891232260000001331e-01
1.481118956749999827e+00,9.891232260000001331e-01
1.481085623416666497e+00,9.891232260000001331e-01
1.481052290083333389e+00,9.891232260000001331e-01
1.481018956750000060e+00,9.891232260000001331e-01
1.480985623416666730e+00,9.891232260000001331e-01
1.480952290083333622e+00,9.891232260000001331e-01
1.480918956749999627e+00,9.845726800000000889e-01
1.480885623416666519e+00,9.845726800000000889e-01
1.480852290083333189e+00,9.866411099999999879e-01
1.480818956749999860e+00,9.891232260000001331e-01
1.480785623416666752e+00,9.866411099999999879e-01
1.480752290083333422e+00,9.866411099999999879e-01
1.480718956750000093e+00,9.825042500000000789e-01
1.480685623416666319e+00,9.891232260000001331e-01
1.480652290083332989e+00,9.891232260000001331e-01
1.480618956749999882e+00,9.911916560000001430e-01
1.480585623416666552e+00,9.866411099999999879e-01
1.480552290083333222e+00,9.891232260000001331e-01
1.480518956750000115e+00,9.911916560000001430e-01
1.480485623416666785e+00,9.866411099999999879e-01
1.480452290083333455e+00,9.891232260000001331e-01
1.480418956749999682e+00,9.891232260000001331e-01
1.480385623416666352e+00,9.891232260000001331e-01
1.480352290083333244e+00,9.891232260000001331e-01
1.480318956749999915e+00,9.891232260000001331e-01
1.480285623416666585e+00,9.891232260000001331e-01
1.480252290083333477e+00,9.891232260000001331e-01
1.480218956750000148e+00,9.866411099999999879e-01
1.480185623416666374e+00,9.891232260000001331e-01
1.480152290083333044e+00,9.891232260000001331e-01
1.480118956749999715e+00,9.845726800000000889e-01
1.480085623416666607e+00,9.891232260000001331e-01
1.480052290083333277e+00,9.866411099999999879e-01
1.480018956749999948e+00,9.891232260000001331e-01
1.479985623416666840e+00,9.891232260000001331e-01
1.479952290083333510e+00,9.891232260000001331e-01
1.479918956749999737e+00,9.891232260000001331e-01
1.479885623416666407e+00,9.891232260000001331e-01
1.479852290083333077e+00,9.891232260000001331e-01
1.479818956749999970e+00,9.891232260000001331e-01
1.479785623416666640e+00,9.866411099999999879e-01
1.479752290083333310e+00,9.891232260000001331e-01
1.479718956750000203e+00,9.866411099999999879e-01
1.479685623416666873e+00,9.866411099999999879e-01
1.479652290083333099e+00,9.911916560000001430e-01
1.479618956749999770e+00,9.891232260000001331e-01
1.479585623416666440e+00,9.845726800000000889e-01
1.479552290083333332e+00,9.911916560000001430e-01
1.479518956750000003e+00,9.891232260000001331e-01
1.479485623416666673e+00,9.891232260000001331e-01
1.479452290083333565e+00,9.866411099999999879e-01
1.479418956749999570e+00,9.891232260000001331e-01
1.479385623416666462e+00,9.891232260000001331e-01
1.479352290083333132e+00,9.891232260000001331e-01
1.479318956749999803e+00,9.866411099999999879e-01
1.479285623416666695e+00,9.891232260000001331e-01
1.479252290083333365e+00,9.891232260000001331e-01
1.479218956750000036e+00,9.866411099999999879e-01
1.479185623416666928e+00,9.891232260000001331e-01
1.479152290083332932e+00,9.845726800000000889e-01
1.479118956749999825e+00,9.866411099999999879e-01
1.479085623416666495e+00,9.891232260000001331e-01
1.479052290083333165e+00,9.804358200000001800e-01
1.479018956750000058e+00,9.866411099999999879e-01
1.478985623416666728e+00,9.891232260000001331e-01
1.478952290083333398e+00,9.891232260000001331e-01
1.478918956750000291e+00,9.891232260000001331e-01
1.478885623416666295e+00,9.866411099999999879e-01
1.478852290083333187e+00,9.891232260000001331e-01
1.478818956749999858e+00,9.891232260000001331e-01
1.478785623416666528e+00,9.866411099999999879e-01
1.478752290083333421e+00,9.891232260000001331e-01
1.478718956750000091e+00,9.891232260000001331e-01
1.478685623416666761e+00,9.891232260000001331e-01
1.478652290083332987e+00,9.891232260000001331e-01
1.478618956749999658e+00,9.891232260000001331e-01
1.478585623416666550e+00,9.804358200000001800e-01
1.478552290083333220e+00,9.866411099999999879e-01
1.478518956749999891e+00,9.866411099999999879e-01
1.478485623416666783e+00,9.825042500000000789e-01
1.478452290083333454e+00,9.866411099999999879e-01
1.478418956750000124e+00,9.804358200000001800e-01
1.478385623416666350e+00,9.866411099999999879e-01
1.478352290083333020e+00,9.891232260000001331e-01
1.478318956749999913e+00,9.866411099999999879e-01
1.478285623416666583e+00,9.866411099999999879e-01
1.478252290083333254e+00,9.866411099999999879e-01
1.478218956750000146e+00,9.825042500000000789e-01
1.478185623416666816e+00,9.866411099999999879e-01
1.478152290083333043e+00,9.891232260000001331e-01
1.478118956749999713e+00,9.891232260000001331e-01
1.478085623416666383e+00,9.825042500000000789e-01
1.478052290083333276e+00,9.891232260000001331e-01
1.478018956749999946e+00,9.866411099999999879e-01
1.477985623416666616e+00,9.804358200000001800e-01
1.477952290083333509e+00,9.783673900000001700e-01
1.477918956750000179e+00,9.866411099999999879e-01
1.477885623416666405e+00,9.845726800000000889e-01
1.477852290083333076e+00,9.866411099999999879e-01
1.477818956749999746e+00,9.866411099999999879e-01
1.477785623416666638e+00,9.866411099999999879e-01
1.477752290083333309e+00,9.866411099999999879e-01
1.477718956749999979e+00,9.866411099999999879e-01
1.477685623416666871e+00,9.866411099999999879e-01
1.477652290083333542e+00,9.891232260000001331e-01
1.477618956749999768e+00,9.891232260000001331e-01
1.477585623416666438e+00,9.866411099999999879e-01
1.477552290083333109e+00,9.891232260000001331e-01
1.477518956750000001e+00,9.866411099999999879e-01
1.477485623416666671e+00,9.825042500000000789e-01
1.477452290083333342e+00,9.866411099999999879e-01
1.477418956750000234e+00,9.866411099999999879e-01
1.477385623416666238e+00,9.866411099999999879e-01
1.477352290083333131e+00,9.891232260000001331e-01
1.477318956749999801e+00,9.866411099999999879e-01
1.477285623416666471e+00,9.891232260000001331e-01
1.477252290083333364e+00,9.866411099999999879e-01
1.477218956750000034e+00,9.825042500000000789e-01
1.477185623416666704e+00,9.866411099999999879e-01
1.477152290083333597e+00,9.891232260000001331e-01
1.477118956749999601e+00,9.825042500000000789e-01
1.477085623416666493e+00,9.804358200000001800e-01
1.477052290083333164e+00,9.825042500000000789e-01
1.477018956749999834e+00,9.866411099999999879e-01
1.476985623416666726e+00,9.804358200000001800e-01
1.476952290083333397e+00,9.891232260000001331e-01
1.476918956750000067e+00,9.866411099999999879e-01
1.476885623416666959e+00,9.891232260000001331e-01
1.476852290083332964e+00,9.845726800000000889e-01
1.476818956749999856e+00,9.804358200000001800e-01
1.476785623416666526e+00,9.891232260000001331e-01
1.476752290083333197e+00,9.804358200000001800e-01
1.476718956750000089e+00,9.804358200000001800e-01
1.476685623416666759e+00,9.866411099999999879e-01
1.476652290083333430e+00,9.825042500000000789e-01
