# Volume (mL), Pressure (Bar)
1.522349476163806337e+00,2.289338324000000036e+00
1.523713266486497853e+00,2.285201464000000460e+00
1.522981311298627016e+00,2.287269894000000470e+00
1.523646599819830749e+00,2.285201464000000460e+00
1.522914644631960801e+00,2.287269894000000470e+00
1.522881311298627249e+00,2.287269894000000470e+00
1.522847977965294142e+00,2.287269894000000470e+00
1.522814644631961034e+00,2.287269894000000470e+00
1.522781311298627482e+00,2.287269894000000470e+00
1.522747977965294375e+00,2.287269894000000470e+00
1.523413266486497220e+00,2.285201464000000460e+00
1.521982809497139488e+00,2.289338324000000036e+00
1.522647977965294164e+00,2.287269894000000470e+00
1.522614644631960612e+00,2.287269894000000470e+00
1.523279933153164345e+00,2.285201464000000460e+00
1.522547977965294397e+00,2.287269894000000470e+00
1.520419499138461861e+00,2.293475184000000056e+00
1.522481311298627737e+00,2.287269894000000470e+00
1.522447977965293742e+00,2.287269894000000470e+00
1.522414644631960634e+00,2.287269894000000470e+00
1.523079933153164367e+00,2.285201464000000460e+00
1.523046599819830815e+00,2.285201464000000460e+00
1.523013266486497708e+00,2.285201464000000460e+00
1.524517324126033468e+00,2.280650918000000082e+00
1.520152832471795223e+00,2.293475184000000056e+00
1.522214644631960656e+00,2.287269894000000470e+00
1.522181311298627104e+00,2.287269894000000470e+00
1.519354690457312529e+00,2.295543614000000510e+00
1.522813266486497730e+00,2.285201464000000460e+00
1.522779933153164178e+00,2.285201464000000460e+00
1.522047977965294230e+00,2.287269894000000470e+00
1.522713266486497963e+00,2.285201464000000460e+00
1.522679933153164411e+00,2.285201464000000460e+00
1.521947977965294019e+00,2.287269894000000470e+00
1.521914644631960467e+00,2.287269894000000470e+00
1.524816330567965172e+00,2.278582488000000517e+00
1.521847977965294252e+00,2.287269894000000470e+00
1.523351771269420674e+00,2.282719348000000092e+00
1.521781311298627593e+00,2.287269894000000470e+00
1.522446599819831325e+00,2.285201464000000460e+00
1.522413266486497774e+00,2.285201464000000460e+00
1.523917324126033090e+00,2.280650918000000082e+00
1.521647977965293830e+00,2.287269894000000470e+00
1.521614644631960722e+00,2.287269894000000470e+00
1.522279933153164455e+00,2.285201464000000460e+00
1.525182123990828753e+00,2.276514058000000507e+00
1.523750657459366664e+00,2.280650918000000082e+00
1.521481311298627848e+00,2.287269894000000470e+00
1.521447977965293852e+00,2.287269894000000470e+00
1.522113266486497585e+00,2.285201464000000460e+00
1.521381311298627192e+00,2.287269894000000470e+00
1.521347977965294085e+00,2.287269894000000470e+00
1.521314644631960977e+00,2.287269894000000470e+00
1.521979933153164266e+00,2.285201464000000460e+00
1.522785104602754291e+00,2.282719348000000092e+00
1.524149663901299023e+00,2.278582488000000517e+00
1.521181311298627215e+00,2.287269894000000470e+00
1.521147977965294107e+00,2.287269894000000470e+00
1.521813266486497396e+00,2.285201464000000460e+00
1.521779933153164288e+00,2.285201464000000460e+00
1.521746599819831181e+00,2.285201464000000460e+00
1.521713266486497629e+00,2.285201464000000460e+00
1.520981311298627681e+00,2.287269894000000470e+00
1.520947977965293685e+00,2.287269894000000470e+00
1.522451771269420551e+00,2.282719348000000092e+00
1.520881311298627470e+00,2.287269894000000470e+00
1.523782997234631731e+00,2.278582488000000517e+00
1.520814644631960810e+00,2.287269894000000470e+00
1.523017324126033412e+00,2.280650918000000082e+00
1.521446599819830992e+00,2.285201464000000460e+00
1.521413266486497884e+00,2.285201464000000460e+00
1.520681311298627048e+00,2.287269894000000470e+00
1.523582997234631753e+00,2.278582488000000517e+00
1.520614644631960832e+00,2.287269894000000470e+00
1.521279933153164121e+00,2.285201464000000460e+00
1.521246599819831014e+00,2.285201464000000460e+00
1.520514644631961065e+00,2.287269894000000470e+00
1.521179933153164354e+00,2.285201464000000460e+00
1.523382997234632219e+00,2.278582488000000517e+00
1.521113266486497251e+00,2.285201464000000460e+00
1.520381311298627303e+00,2.287269894000000470e+00
1.522583990792699904e+00,2.280650918000000082e+00
1.523948790657495334e+00,2.276514058000000507e+00
1.520281311298627536e+00,2.287269894000000470e+00
1.520946599819831269e+00,2.285201464000000460e+00
1.522450657459366585e+00,2.280650918000000082e+00
1.520181311298627325e+00,2.287269894000000470e+00
1.522383990792699482e+00,2.280650918000000082e+00
1.520114644631960665e+00,2.287269894000000470e+00
1.520779933153164398e+00,2.285201464000000460e+00
1.522982997234631819e+00,2.278582488000000517e+00
1.522949663901298711e+00,2.278582488000000517e+00
1.520679933153164631e+00,2.285201464000000460e+00
1.522183990792699948e+00,2.280650918000000082e+00
1.521451771269420661e+00,2.282719348000000092e+00
1.522117324126032845e+00,2.280650918000000082e+00
1.522782997234631841e+00,2.278582488000000517e+00
1.522749663901298733e+00,2.278582488000000517e+00
1.522716330567965182e+00,2.278582488000000517e+00
1.523382123990828951e+00,2.276514058000000507e+00
1.522649663901298966e+00,2.278582488000000517e+00
1.519681311298627158e+00,2.287269894000000470e+00
1.521883990792699759e+00,2.280650918000000082e+00
1.522549663901298311e+00,2.278582488000000517e+00
1.521118437936087364e+00,2.282719348000000092e+00
1.522482997234632096e+00,2.278582488000000517e+00
1.522449663901298544e+00,2.278582488000000517e+00
1.521717324126033333e+00,2.280650918000000082e+00
1.520985104602754490e+00,2.282719348000000092e+00
1.522349663901298333e+00,2.278582488000000517e+00
1.520918437936087386e+00,2.282719348000000092e+00
1.522282997234631674e+00,2.278582488000000517e+00
1.520013266486497594e+00,2.285201464000000460e+00
1.521517324126033355e+00,2.280650918000000082e+00
1.522182997234631907e+00,2.278582488000000517e+00
1.522149663901298799e+00,2.278582488000000517e+00
1.522116330567965692e+00,2.278582488000000517e+00
1.522082997234631696e+00,2.278582488000000517e+00
1.522049663901298588e+00,2.278582488000000517e+00
1.522715457324161914e+00,2.276514058000000507e+00
1.521982997234631929e+00,2.278582488000000517e+00
1.521949663901298822e+00,2.278582488000000517e+00
1.521916330567965270e+00,2.278582488000000517e+00
1.522582123990829039e+00,2.276514058000000507e+00
1.521849663901298166e+00,2.278582488000000517e+00
1.521816330567965059e+00,2.278582488000000517e+00
1.521782997234631951e+00,2.278582488000000517e+00
1.521749663901298399e+00,2.278582488000000517e+00
1.521716330567965292e+00,2.278582488000000517e+00
1.521682997234632184e+00,2.278582488000000517e+00
1.521649663901298632e+00,2.278582488000000517e+00
1.522315457324162402e+00,2.276514058000000507e+00
1.523680738695391668e+00,2.272377198000000487e+00
1.522248790657495299e+00,2.276514058000000507e+00
1.524313560101911769e+00,2.270308768000000477e+00
1.522182123990828639e+00,2.276514058000000507e+00
1.519213266486497682e+00,2.285201464000000460e+00
1.521416330567965547e+00,2.278582488000000517e+00
1.521382997234631995e+00,2.278582488000000517e+00
1.521349663901298888e+00,2.278582488000000517e+00
1.521316330567964892e+00,2.278582488000000517e+00
1.521282997234631784e+00,2.278582488000000517e+00
1.521249663901298677e+00,2.278582488000000517e+00
1.521216330567965125e+00,2.278582488000000517e+00
1.521182997234632017e+00,2.278582488000000517e+00
1.521149663901298910e+00,2.278582488000000517e+00
1.521116330567965358e+00,2.278582488000000517e+00
1.521082997234631806e+00,2.278582488000000517e+00
1.521049663901298254e+00,2.278582488000000517e+00
1.521016330567965147e+00,2.278582488000000517e+00
1.521682123990828917e+00,2.276514058000000507e+00
1.520949663901298488e+00,2.278582488000000517e+00
1.521615457324162257e+00,2.276514058000000507e+00
1.521582123990829150e+00,2.276514058000000507e+00
1.523646893435245175e+00,2.270308768000000477e+00
1.520816330567965169e+00,2.278582488000000517e+00
1.520782997234631617e+00,2.278582488000000517e+00
1.520749663901298510e+00,2.278582488000000517e+00
1.522814072028725541e+00,2.272377198000000487e+00
1.521382123990828728e+00,2.276514058000000507e+00
1.521348790657495620e+00,2.276514058000000507e+00
1.521315457324162512e+00,2.276514058000000507e+00
1.521282123990828516e+00,2.276514058000000507e+00
1.522647405362058670e+00,2.272377198000000487e+00
1.520516330567964980e+00,2.278582488000000517e+00
1.520482997234631872e+00,2.278582488000000517e+00
1.521148790657495642e+00,2.276514058000000507e+00
1.521115457324162090e+00,2.276514058000000507e+00
1.521781371123621218e+00,2.274445628000000497e+00
1.520349663901298998e+00,2.278582488000000517e+00
1.521015457324161879e+00,2.276514058000000507e+00
1.521681371123621007e+00,2.274445628000000497e+00
1.520249663901298343e+00,2.278582488000000517e+00
1.520216330567965235e+00,2.278582488000000517e+00
1.520882123990829005e+00,2.276514058000000507e+00
1.520149663901298576e+00,2.278582488000000517e+00
1.520116330567965468e+00,2.278582488000000517e+00
1.520782123990829238e+00,2.276514058000000507e+00
1.520049663901298365e+00,2.278582488000000517e+00
1.520016330567965257e+00,2.278582488000000517e+00
1.519982997234631705e+00,2.278582488000000517e+00
1.520648790657495475e+00,2.276514058000000507e+00
1.519916330567965490e+00,2.278582488000000517e+00
1.519882997234631938e+00,2.278582488000000517e+00
1.522646893435245286e+00,2.270308768000000477e+00
1.521214704456953948e+00,2.274445628000000497e+00
1.519782997234631727e+00,2.278582488000000517e+00
1.521148037790287733e+00,2.274445628000000497e+00
1.520415457324161945e+00,2.276514058000000507e+00
1.520382123990828838e+00,2.276514058000000507e+00
1.520348790657495730e+00,2.276514058000000507e+00
1.521714072028725440e+00,2.272377198000000487e+00
1.519582997234632193e+00,2.278582488000000517e+00
1.519549663901298198e+00,2.278582488000000517e+00
1.520215457324161967e+00,2.276514058000000507e+00
1.522280226768578437e+00,2.270308768000000477e+00
1.520148790657495308e+00,2.276514058000000507e+00
1.520115457324162200e+00,2.276514058000000507e+00
1.520781371123621328e+00,2.274445628000000497e+00
1.520748037790287777e+00,2.274445628000000497e+00
1.520714704456954669e+00,2.274445628000000497e+00
1.519982123990828438e+00,2.276514058000000507e+00
1.522046893435244908e+00,2.270308768000000477e+00
1.519915457324162222e+00,2.276514058000000507e+00
1.521980226768578248e+00,2.270308768000000477e+00
1.519848790657495563e+00,2.276514058000000507e+00
1.519815457324162455e+00,2.276514058000000507e+00
1.519082997234632026e+00,2.278582488000000517e+00
1.519049663901298475e+00,2.278582488000000517e+00
1.520414704456954036e+00,2.274445628000000497e+00
1.518982997234631815e+00,2.278582488000000517e+00
1.520348037790287821e+00,2.274445628000000497e+00
1.521713560101911611e+00,2.270308768000000477e+00
1.519582123990828926e+00,2.276514058000000507e+00
1.521646893435245396e+00,2.270308768000000477e+00
1.520214704456954502e+00,2.274445628000000497e+00
1.521580226768578292e+00,2.270308768000000477e+00
1.521546893435244741e+00,2.270308768000000477e+00
1.521513560101911633e+00,2.270308768000000477e+00
1.519382123990828948e+00,2.276514058000000507e+00
1.521446893435244974e+00,2.270308768000000477e+00
1.522113168739001932e+00,2.268240338000000023e+00
1.519282123990829181e+00,2.276514058000000507e+00
1.519948037790287421e+00,2.274445628000000497e+00
1.521313560101911655e+00,2.270308768000000477e+00
1.521280226768578103e+00,2.270308768000000477e+00
1.521246893435244996e+00,2.270308768000000477e+00
1.520514072028725572e+00,2.272377198000000487e+00
1.521180226768578336e+00,2.270308768000000477e+00
1.520447405362058912e+00,2.272377198000000487e+00
1.521113560101912121e+00,2.270308768000000477e+00
1.521080226768578125e+00,2.270308768000000477e+00
1.521046893435245018e+00,2.270308768000000477e+00
1.521013560101911466e+00,2.270308768000000477e+00
1.519581371123621016e+00,2.274445628000000497e+00
1.521646502072335316e+00,2.268240338000000023e+00
1.520214072028725383e+00,2.272377198000000487e+00
1.518082997234632137e+00,2.278582488000000517e+00
1.518049663901299029e+00,2.278582488000000517e+00
1.522352858335924486e+00,2.265758222000000544e+00
1.520780226768578380e+00,2.270308768000000477e+00
1.521446502072334894e+00,2.268240338000000023e+00
1.519314704456954379e+00,2.274445628000000497e+00
1.520680226768578613e+00,2.270308768000000477e+00
1.520646893435245062e+00,2.270308768000000477e+00
1.520613560101911954e+00,2.270308768000000477e+00
1.520580226768577958e+00,2.270308768000000477e+00
1.520546893435244851e+00,2.270308768000000477e+00
1.521213168739001809e+00,2.268240338000000023e+00
1.519780738695391875e+00,2.272377198000000487e+00
1.520446893435245084e+00,2.270308768000000477e+00
1.523352727295946174e+00,2.261621362000000079e+00
1.521079835405668490e+00,2.268240338000000023e+00
1.521046502072335382e+00,2.268240338000000023e+00
1.520313560101911321e+00,2.270308768000000477e+00
1.520979835405668279e+00,2.268240338000000023e+00
1.520246893435245106e+00,2.270308768000000477e+00
1.520213560101911554e+00,2.270308768000000477e+00
1.520180226768578446e+00,2.270308768000000477e+00
1.520146893435245339e+00,2.270308768000000477e+00
1.520813168739001853e+00,2.268240338000000023e+00
1.520080226768578679e+00,2.270308768000000477e+00
1.520046893435244684e+00,2.270308768000000477e+00
1.520713168739001642e+00,2.268240338000000023e+00
1.520679835405668534e+00,2.268240338000000023e+00
1.519946893435244917e+00,2.270308768000000477e+00
1.520613168739001875e+00,2.268240338000000023e+00
1.519880226768578702e+00,2.270308768000000477e+00
1.519846893435245150e+00,2.270308768000000477e+00
1.519813560101911598e+00,2.270308768000000477e+00
1.520479835405668112e+00,2.268240338000000023e+00
1.520446502072335004e+00,2.268240338000000023e+00
1.519014072028725515e+00,2.272377198000000487e+00
1.519680226768578279e+00,2.270308768000000477e+00
1.519646893435245172e+00,2.270308768000000477e+00
1.520313168739002130e+00,2.268240338000000023e+00
1.519580226768578513e+00,2.270308768000000477e+00
1.520246502072335026e+00,2.268240338000000023e+00
1.519513560101911409e+00,2.270308768000000477e+00
1.519480226768578301e+00,2.270308768000000477e+00
1.519446893435245194e+00,2.270308768000000477e+00
1.519413560101911642e+00,2.270308768000000477e+00
1.520919525002591532e+00,2.265758222000000544e+00
1.519346893435245427e+00,2.270308768000000477e+00
1.520013168739001497e+00,2.268240338000000023e+00
1.519280226768578324e+00,2.270308768000000477e+00
1.521486065767156948e+00,2.263689792000000534e+00
1.519913168739001730e+00,2.268240338000000023e+00
1.519879835405668622e+00,2.268240338000000023e+00
1.519846502072335070e+00,2.268240338000000023e+00
1.519813168739001963e+00,2.268240338000000023e+00
1.521319399100490966e+00,2.263689792000000534e+00
1.519046893435244794e+00,2.270308768000000477e+00
1.521252732433823862e+00,2.263689792000000534e+00
1.520519525002591132e+00,2.265758222000000544e+00
1.519646502072335092e+00,2.268240338000000023e+00
1.519613168739001985e+00,2.268240338000000023e+00
1.518880226768578368e+00,2.270308768000000477e+00
1.519546502072335326e+00,2.268240338000000023e+00
1.521052732433824328e+00,2.263689792000000534e+00
1.518780226768578157e+00,2.270308768000000477e+00
1.518746893435245049e+00,2.270308768000000477e+00
1.518713560101911497e+00,2.270308768000000477e+00
1.519379835405668455e+00,2.268240338000000023e+00
1.520886065767157458e+00,2.263689792000000534e+00
1.518613560101911730e+00,2.270308768000000477e+00
1.518580226768578623e+00,2.270308768000000477e+00
1.519246502072334692e+00,2.268240338000000023e+00
1.520752732433823695e+00,2.263689792000000534e+00
1.519179835405668477e+00,2.268240338000000023e+00
1.521386060629279058e+00,2.261621362000000079e+00
1.519113168739001818e+00,2.268240338000000023e+00
1.519079835405668710e+00,2.268240338000000023e+00
1.521286060629279291e+00,2.261621362000000079e+00
1.519013168739002051e+00,2.268240338000000023e+00
1.518979835405668055e+00,2.268240338000000023e+00
1.518946502072334948e+00,2.268240338000000023e+00
1.518913168739001840e+00,2.268240338000000023e+00
1.521119393962612421e+00,2.261621362000000079e+00
1.520386065767157291e+00,2.263689792000000534e+00
1.521052727295946205e+00,2.261621362000000079e+00
1.520319399100490632e+00,2.263689792000000534e+00
1.519586191669258346e+00,2.265758222000000544e+00
1.520252732433823528e+00,2.263689792000000534e+00
1.520919393962612443e+00,2.261621362000000079e+00
1.517946893435245137e+00,2.270308768000000477e+00
1.520852727295945783e+00,2.261621362000000079e+00
1.520119399100490654e+00,2.263689792000000534e+00
1.518546502072335436e+00,2.268240338000000023e+00
1.518513168739001884e+00,2.268240338000000023e+00
1.520019399100490443e+00,2.263689792000000534e+00
1.518446502072334781e+00,2.268240338000000023e+00
1.520652727295945805e+00,2.261621362000000079e+00
1.518379835405668565e+00,2.268240338000000023e+00
1.517646893435244948e+00,2.270308768000000477e+00
1.521252842985001852e+00,2.259552932000000069e+00
1.519119525002591731e+00,2.265758222000000544e+00
1.518246502072335247e+00,2.268240338000000023e+00
1.519052858335924627e+00,2.265758222000000544e+00
1.521119509651668089e+00,2.259552932000000069e+00
1.520386060629279168e+00,2.261621362000000079e+00
1.518113168739001928e+00,2.268240338000000023e+00
1.518079835405668376e+00,2.268240338000000023e+00
1.518886191669258201e+00,2.265758222000000544e+00
1.518013168739002161e+00,2.268240338000000023e+00
1.518819525002591098e+00,2.265758222000000544e+00
1.520186060629279190e+00,2.261621362000000079e+00
1.520152727295945638e+00,2.261621362000000079e+00
1.520119393962612531e+00,2.261621362000000079e+00
1.520086060629279423e+00,2.261621362000000079e+00
1.520052727295945871e+00,2.261621362000000079e+00
1.520019393962612764e+00,2.261621362000000079e+00
1.519986060629279656e+00,2.261621362000000079e+00
1.519952727295945660e+00,2.261621362000000079e+00
1.517679835405668420e+00,2.268240338000000023e+00
1.519886060629279001e+00,2.261621362000000079e+00
1.519852727295945893e+00,2.261621362000000079e+00
1.517579835405668653e+00,2.268240338000000023e+00
1.519086065767157212e+00,2.263689792000000534e+00
1.518352858335924926e+00,2.265758222000000544e+00
1.519719393962613019e+00,2.261621362000000079e+00
1.519686060629279023e+00,2.261621362000000079e+00
1.519652727295945915e+00,2.261621362000000079e+00
1.519619393962612364e+00,2.261621362000000079e+00
1.519586060629279256e+00,2.261621362000000079e+00
1.520252842985001962e+00,2.259552932000000069e+00
1.518819399100490575e+00,2.263689792000000534e+00
1.519486060629279489e+00,2.261621362000000079e+00
1.519452727295945493e+00,2.261621362000000079e+00
1.517179835405668253e+00,2.268240338000000023e+00
1.519386060629279278e+00,2.261621362000000079e+00
1.520052842985001540e+00,2.259552932000000069e+00
1.519319393962612619e+00,2.261621362000000079e+00
1.519286060629279511e+00,2.261621362000000079e+00
1.519952842985001773e+00,2.259552932000000069e+00
1.519919509651668665e+00,2.259552932000000069e+00
1.518486065767156834e+00,2.263689792000000534e+00
1.519152727295945748e+00,2.261621362000000079e+00
1.519119393962612641e+00,2.261621362000000079e+00
1.519086060629279089e+00,2.261621362000000079e+00
1.519752842985001795e+00,2.259552932000000069e+00
1.516779835405668742e+00,2.268240338000000023e+00
1.518986060629279322e+00,2.261621362000000079e+00
1.518952727295946215e+00,2.261621362000000079e+00
1.519619509651668032e+00,2.259552932000000069e+00
1.518886060629279111e+00,2.261621362000000079e+00
1.518852727295946003e+00,2.261621362000000079e+00
1.518819393962612452e+00,2.261621362000000079e+00
1.519486176318335158e+00,2.259552932000000069e+00
1.518752727295946237e+00,2.261621362000000079e+00
1.519419509651668498e+00,2.259552932000000069e+00
1.518686060629279133e+00,2.261621362000000079e+00
1.519352842985001395e+00,2.259552932000000069e+00
1.518619393962612474e+00,2.261621362000000079e+00
1.516346502072335234e+00,2.268240338000000023e+00
1.518552727295945814e+00,2.261621362000000079e+00
1.518519393962612707e+00,2.261621362000000079e+00
1.518486060629279599e+00,2.261621362000000079e+00
1.518452727295946048e+00,2.261621362000000079e+00
1.518419393962612496e+00,2.261621362000000079e+00
1.518386060629278944e+00,2.261621362000000079e+00
1.518352727295945837e+00,2.261621362000000079e+00
1.519019509651668542e+00,2.259552932000000069e+00
1.518986176318334991e+00,2.259552932000000069e+00
1.518952842985001883e+00,2.259552932000000069e+00
1.518219393962612962e+00,2.261621362000000079e+00
1.518886176318334780e+00,2.259552932000000069e+00
1.518152727295945859e+00,2.261621362000000079e+00
1.518119393962612307e+00,2.261621362000000079e+00
1.518786176318335013e+00,2.259552932000000069e+00
1.518752842985001905e+00,2.259552932000000069e+00
1.520120103761689379e+00,2.255416072000000494e+00
1.517986060629279432e+00,2.261621362000000079e+00
1.518652842985002138e+00,2.259552932000000069e+00
1.518619509651668142e+00,2.259552932000000069e+00
1.519986770428356060e+00,2.255416072000000494e+00
1.518552842985001483e+00,2.259552932000000069e+00
1.518519509651668375e+00,2.259552932000000069e+00
1.519886770428356293e+00,2.255416072000000494e+00
1.519153079563755337e+00,2.257484502000000059e+00
1.518419509651668609e+00,2.259552932000000069e+00
1.517686060629279687e+00,2.261621362000000079e+00
1.519753437095022530e+00,2.255416072000000494e+00
1.517619393962612584e+00,2.261621362000000079e+00
1.518286176318334846e+00,2.259552932000000069e+00
1.518252842985001738e+00,2.259552932000000069e+00
1.517519393962612817e+00,2.261621362000000079e+00
1.520287248975008554e+00,2.253347642000000484e+00
1.518152842985001971e+00,2.259552932000000069e+00
1.518119509651667975e+00,2.259552932000000069e+00
1.518786412897088489e+00,2.257484502000000059e+00
1.518753079563755382e+00,2.257484502000000059e+00
1.517319393962612395e+00,2.261621362000000079e+00
1.517286060629279287e+00,2.261621362000000079e+00
1.517952842985001993e+00,2.259552932000000069e+00
1.517219393962612628e+00,2.261621362000000079e+00
1.517886176318335334e+00,2.259552932000000069e+00
1.517852842985001338e+00,2.259552932000000069e+00
1.517119393962612417e+00,2.261621362000000079e+00
1.517786176318335123e+00,2.259552932000000069e+00
1.519153437095022596e+00,2.255416072000000494e+00
1.518419746230422085e+00,2.257484502000000059e+00
1.517686176318335356e+00,2.259552932000000069e+00
1.519753915641675279e+00,2.253347642000000484e+00
1.516919393962612439e+00,2.261621362000000079e+00
1.517586176318334701e+00,2.259552932000000069e+00
1.516852727295945780e+00,2.261621362000000079e+00
1.519620582308341961e+00,2.253347642000000484e+00
1.517486176318334934e+00,2.259552932000000069e+00
1.519553915641675301e+00,2.253347642000000484e+00
1.519520582308342194e+00,2.253347642000000484e+00
1.516686060629279353e+00,2.261621362000000079e+00
1.517352842985001615e+00,2.259552932000000069e+00
1.519420582308341539e+00,2.253347642000000484e+00
1.519387248975008431e+00,2.253347642000000484e+00
1.516552727295946035e+00,2.261621362000000079e+00
1.518620103761689322e+00,2.255416072000000494e+00
1.516486060629279375e+00,2.261621362000000079e+00
1.516452727295946268e+00,2.261621362000000079e+00
1.517119509651668530e+00,2.259552932000000069e+00
1.517786412897088599e+00,2.257484502000000059e+00
1.516352727295945613e+00,2.261621362000000079e+00
1.519120582308341794e+00,2.253347642000000484e+00
1.516986176318335211e+00,2.259552932000000069e+00
1.516952842985001659e+00,2.259552932000000069e+00
1.516219393962612738e+00,2.261621362000000079e+00
1.518987248975008919e+00,2.253347642000000484e+00
1.518953915641674923e+00,2.253347642000000484e+00
1.518220103761689366e+00,2.255416072000000494e+00
1.516786176318334789e+00,2.259552932000000069e+00
1.518853915641675156e+00,2.253347642000000484e+00
1.516719509651668574e+00,2.259552932000000069e+00
1.518787248975008497e+00,2.253347642000000484e+00
1.518753915641675389e+00,2.253347642000000484e+00
1.515919393962612993e+00,2.261621362000000079e+00
1.517986770428355836e+00,2.255416072000000494e+00
1.518653915641675178e+00,2.253347642000000484e+00
1.518620582308341627e+00,2.253347642000000484e+00
1.515786060629279230e+00,2.261621362000000079e+00
1.516452842985001936e+00,2.259552932000000069e+00
1.518520582308341860e+00,2.253347642000000484e+00
1.518487248975008752e+00,2.253347642000000484e+00
1.518453915641675644e+00,2.253347642000000484e+00
1.518420582308341649e+00,2.253347642000000484e+00
1.518387248975008541e+00,2.253347642000000484e+00
1.518353915641674989e+00,2.253347642000000484e+00
1.518320582308341882e+00,2.253347642000000484e+00
1.516186176318335299e+00,2.259552932000000069e+00
1.518253915641675222e+00,2.253347642000000484e+00
1.517520103761689665e+00,2.255416072000000494e+00
1.516086176318334644e+00,2.259552932000000069e+00
1.518153915641675011e+00,2.253347642000000484e+00
1.518120582308341904e+00,2.253347642000000484e+00
1.518927983059898290e+00,2.250865526000000116e+00
1.518053915641675244e+00,2.253347642000000484e+00
1.518020582308342137e+00,2.253347642000000484e+00
1.520930581779958324e+00,2.244660236000000531e+00
1.515852842985002003e+00,2.259552932000000069e+00
1.515819509651668007e+00,2.259552932000000069e+00
1.517186770428355924e+00,2.255416072000000494e+00
1.515052727295945978e+00,2.261621362000000079e+00
1.517820582308341715e+00,2.253347642000000484e+00
1.517787248975008607e+00,2.253347642000000484e+00
1.517753915641675500e+00,2.253347642000000484e+00
1.515619509651668473e+00,2.259552932000000069e+00
1.517687248975008396e+00,2.253347642000000484e+00
1.517653915641674844e+00,2.253347642000000484e+00
1.515519509651668262e+00,2.259552932000000069e+00
1.517587248975008629e+00,2.253347642000000484e+00
1.517553915641675077e+00,2.253347642000000484e+00
1.517520582308341970e+00,2.253347642000000484e+00
1.517487248975008862e+00,2.253347642000000484e+00
1.516753437095022861e+00,2.255416072000000494e+00
1.516720103761689309e+00,2.255416072000000494e+00
1.518227983059898145e+00,2.250865526000000116e+00
1.517353915641675099e+00,2.253347642000000484e+00
1.515919746230422138e+00,2.257484502000000059e+00
1.517287248975008440e+00,2.253347642000000484e+00
1.515152842985001858e+00,2.259552932000000069e+00
1.517220582308342225e+00,2.253347642000000484e+00
1.517187248975008673e+00,2.253347642000000484e+00
1.517153915641675122e+00,2.253347642000000484e+00
1.517120582308341570e+00,2.253347642000000484e+00
1.517087248975008462e+00,2.253347642000000484e+00
1.517894649726565293e+00,2.250865526000000116e+00
1.517020582308341803e+00,2.253347642000000484e+00
1.517827983059898633e+00,2.250865526000000116e+00
1.516253437095023138e+00,2.255416072000000494e+00
1.516920582308341592e+00,2.253347642000000484e+00
1.517727983059898422e+00,2.250865526000000116e+00
1.516153437095022483e+00,2.255416072000000494e+00
1.516820582308341825e+00,2.253347642000000484e+00
1.516787248975008717e+00,2.253347642000000484e+00
1.517594649726565104e+00,2.250865526000000116e+00
1.516720582308342058e+00,2.253347642000000484e+00
1.517527983059898888e+00,2.250865526000000116e+00
1.516653915641674955e+00,2.253347642000000484e+00
1.516620582308341847e+00,2.253347642000000484e+00
1.517427983059898233e+00,2.250865526000000116e+00
1.516553915641675188e+00,2.253347642000000484e+00
1.516520582308342080e+00,2.253347642000000484e+00
1.516487248975008528e+00,2.253347642000000484e+00
1.516453915641675421e+00,2.253347642000000484e+00
1.516420582308342313e+00,2.253347642000000484e+00
1.517227983059898255e+00,2.250865526000000116e+00
1.518596260947616683e+00,2.246728666000000096e+00
1.516320582308341658e+00,2.253347642000000484e+00
1.517828728061961119e+00,2.248797096000000106e+00
1.516253915641675443e+00,2.253347642000000484e+00
1.517061316393231829e+00,2.250865526000000116e+00
1.517027983059898721e+00,2.250865526000000116e+00
1.516153915641674788e+00,2.253347642000000484e+00
1.516961316393231618e+00,2.250865526000000116e+00
1.516087248975008572e+00,2.253347642000000484e+00
1.516053915641675021e+00,2.253347642000000484e+00
1.513919509651668438e+00,2.259552932000000069e+00
1.516827983059898743e+00,2.250865526000000116e+00
1.516794649726565192e+00,2.250865526000000116e+00
1.515920582308342146e+00,2.253347642000000484e+00
1.515887248975008150e+00,2.253347642000000484e+00
1.516694649726564981e+00,2.250865526000000116e+00
1.516661316393231873e+00,2.250865526000000116e+00
1.515787248975008383e+00,2.253347642000000484e+00
1.517295394728627844e+00,2.248797096000000106e+00
1.516561316393232106e+00,2.250865526000000116e+00
1.517929594280950090e+00,2.246728666000000096e+00
1.515653915641675065e+00,2.253347642000000484e+00
1.516461316393231451e+00,2.250865526000000116e+00
1.515587248975008405e+00,2.253347642000000484e+00
1.515553915641675298e+00,2.253347642000000484e+00
1.518463915113291485e+00,2.244660236000000531e+00
1.516327983059898576e+00,2.250865526000000116e+00
1.518397248446625269e+00,2.244660236000000531e+00
1.515420582308341979e+00,2.253347642000000484e+00
1.516928728061960996e+00,2.248797096000000106e+00
1.516194649726564814e+00,2.250865526000000116e+00
1.518263915113291507e+00,2.244660236000000531e+00
1.518230581779958399e+00,2.244660236000000531e+00
1.515253915641675109e+00,2.253347642000000484e+00
1.515220582308342001e+00,2.253347642000000484e+00
1.517429594280950367e+00,2.246728666000000096e+00
1.515994649726565280e+00,2.250865526000000116e+00
